workerid,Answer.language,tournamentCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
A15C96Z8TZEV6D,English,all advances,tan,royalblue,midnight,Most of the players will advance,all-all-all,all-all-all,18,1,4320,NA
A15C96Z8TZEV6D,English,all advances,grey,seafoam,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,15992,yes
A15C96Z8TZEV6D,English,all advances,brown,yellow,lavender,Player C messed up,all-all-none,all-all-none,-3,6,10273,yes
A15C96Z8TZEV6D,English,all advances,pink,midnight,grey,Player B will advance to the next round,all-few-none,all-few-none,-2,1,6492,yes
A3J6AXPUQQJY7D,English,any advances,brown,yellow,purple,No player hit all of his shots,none-none-none,none-none-none,24,3,11432,NA
A3J6AXPUQQJY7D,English,any advances,brown,lightorange,yellow,Two players will advance,none-none-half,half-none-none,25,1,3047,NA
A3J6AXPUQQJY7D,English,any advances,seafoam,lavender,grey,Player A will advance,all-all-all,all-all-all,26,3,6197,NA
A3J6AXPUQQJY7D,English,any advances,wheat,yellow,lightorange,No player hit none of his shots,none-none-all,none-none-all,27,1,8321,NA
A3J6AXPUQQJY7D,English,any advances,lightblue,purple,wheat,Player C will be disappointed,none-none-half,none-half-none,20,7,4203,NA
A3J6AXPUQQJY7D,English,any advances,lavender,purple,grey,Every player hit some of his shots,none-half-half,half-none-half,21,1,3528,NA
A3J6AXPUQQJY7D,English,any advances,pink,brown,seafoam,Three players will advance,half-half-all,half-half-all,22,6,3991,NA
A3J6AXPUQQJY7D,English,any advances,seafoam,royalblue,midnight,Every player hit all of his shots,none-none-none,none-none-none,23,1,3280,NA
A3J6AXPUQQJY7D,English,any advances,grey,darkorange,purple,No player hit some of his shots,all-all-all,all-all-all,28,1,4704,NA
A3J6AXPUQQJY7D,English,any advances,royalblue,seafoam,brown,Player C made shots,none-none-none,none-none-none,1,1,5389,NA
A3J6AXPUQQJY7D,English,any advances,pink,lavender,royalblue,Most of the players will advance,none-none-all,all-none-none,0,1,5293,NA
A3J6AXPUQQJY7D,English,any advances,lightblue,seafoam,lightorange,None of the players will advance,none-half-all,half-all-none,3,1,4154,NA
A3J6AXPUQQJY7D,English,any advances,midnight,lavender,wheat,Player A will be disappointed,none-none-half,none-none-half,2,6,5747,NA
A3J6AXPUQQJY7D,English,any advances,wheat,darkorange,lightorange,Player B made shots,none-none-half,half-none-none,5,1,2386,NA
A3J6AXPUQQJY7D,English,any advances,darkorange,wheat,tan,Player A will be pleased,none-half-all,none-half-all,4,1,4830,NA
A3J6AXPUQQJY7D,English,any advances,brown,midnight,seafoam,At least one player will advance,half-half-half,half-half-half,7,6,6026,NA
A3J6AXPUQQJY7D,English,any advances,royalblue,lavender,yellow,Player B will advance,none-none-all,none-all-none,6,7,3024,NA
A3J6AXPUQQJY7D,English,any advances,grey,lavender,lightorange,Every player hit none of his shots,none-all-all,all-all-none,9,1,7340,NA
A3J6AXPUQQJY7D,English,any advances,brown,lavender,royalblue,Player A made shots,half-half-all,half-half-all,8,6,3773,NA
A3J6AXPUQQJY7D,English,any advances,tan,lavender,darkorange,All of the players will advance,none-all-all,none-all-all,11,1,3167,NA
A3J6AXPUQQJY7D,English,any advances,midnight,lavender,tan,Player C will advance,half-half-all,half-all-half,10,6,3541,NA
A3J6AXPUQQJY7D,English,any advances,lightorange,seafoam,wheat,All the players will advance,all-all-all,all-all-all,13,7,2638,NA
A3J6AXPUQQJY7D,English,any advances,lightorange,lavender,pink,Exactly one player hit some of his shots,half-half-all,all-half-half,12,1,6743,NA
A3J6AXPUQQJY7D,English,any advances,yellow,lightblue,purple,Player B will be pleased,all-all-all,all-all-all,15,6,3861,NA
A3J6AXPUQQJY7D,English,any advances,wheat,darkorange,yellow,Player C will be pleased,all-all-all,all-all-all,14,6,3436,NA
A3J6AXPUQQJY7D,English,any advances,darkorange,midnight,yellow,Exactly one player hit none of his shots,half-half-all,all-half-half,17,1,5613,NA
A3J6AXPUQQJY7D,English,any advances,royalblue,wheat,lightblue,Player B will be disappointed,half-all-all,all-all-half,16,1,2821,NA
A3J6AXPUQQJY7D,English,any advances,purple,brown,wheat,Exactly one player hit all of his shots,none-none-all,none-none-all,19,7,4053,NA
A3J6AXPUQQJY7D,English,any advances,seafoam,lightblue,tan,One player will advance,none-half-all,none-all-half,18,2,6835,NA
A3J6AXPUQQJY7D,English,any advances,lightorange,purple,royalblue,Player A was the star player of the round,most-none-all,most-none-all,-1,1,9489,yes
A3J6AXPUQQJY7D,English,any advances,wheat,darkorange,yellow,Player C messed up,all-all-none,all-all-none,-3,6,13922,yes
A3J6AXPUQQJY7D,English,any advances,grey,brown,royalblue,Player B will advance to the next round,all-few-none,all-few-none,-2,6,10439,yes
A3J9CFTGD26F0P,English,all advances,purple,seafoam,lightorange,Player C will be pleased,none-all-all,all-all-none,24,1,3269,NA
A3J9CFTGD26F0P,English,all advances,lightorange,darkorange,yellow,None of the players will advance,all-all-all,all-all-all,25,1,2829,NA
A3J9CFTGD26F0P,English,all advances,brown,lavender,pink,Player B will be disappointed,none-half-half,half-none-half,26,7,3156,NA
A3J9CFTGD26F0P,English,all advances,wheat,purple,pink,Player A will be pleased,half-half-all,half-all-half,27,1,3445,NA
A3J9CFTGD26F0P,English,all advances,darkorange,royalblue,lavender,Player A will be disappointed,none-none-half,none-half-none,20,7,4391,NA
A3J9CFTGD26F0P,English,all advances,lightblue,wheat,yellow,All the players will advance,half-all-all,all-half-all,21,1,2671,NA
A3J9CFTGD26F0P,English,all advances,brown,tan,wheat,Exactly one player hit none of his shots,none-all-all,none-all-all,22,7,5854,NA
A3J9CFTGD26F0P,English,all advances,brown,grey,lightblue,Exactly one player hit some of his shots,all-all-all,all-all-all,23,1,3282,NA
A3J9CFTGD26F0P,English,all advances,purple,lavender,tan,Player A made shots,none-all-all,none-all-all,28,1,3132,NA
A3J9CFTGD26F0P,English,all advances,darkorange,brown,midnight,No player hit some of his shots,none-none-all,none-none-all,1,1,7328,NA
A3J9CFTGD26F0P,English,all advances,yellow,lightorange,lavender,Every player hit none of his shots,none-all-all,all-all-none,0,1,18235,NA
A3J9CFTGD26F0P,English,all advances,grey,lightorange,darkorange,Player C made shots,half-all-all,all-half-all,3,7,3998,NA
A3J9CFTGD26F0P,English,all advances,yellow,brown,seafoam,Most of the players will advance,half-half-all,half-all-half,2,1,5105,NA
A3J9CFTGD26F0P,English,all advances,royalblue,darkorange,seafoam,Player A will advance,half-half-all,half-all-half,5,1,3556,NA
A3J9CFTGD26F0P,English,all advances,royalblue,lightorange,darkorange,Player B will advance,none-all-all,all-all-none,4,7,3753,NA
A3J9CFTGD26F0P,English,all advances,royalblue,brown,pink,Every player hit some of his shots,none-half-all,half-none-all,7,1,9361,NA
A3J9CFTGD26F0P,English,all advances,yellow,midnight,seafoam,No player hit none of his shots,half-half-half,half-half-half,6,1,9727,NA
A3J9CFTGD26F0P,English,all advances,midnight,yellow,royalblue,Player C will be disappointed,all-all-all,all-all-all,9,1,4090,NA
A3J9CFTGD26F0P,English,all advances,seafoam,lavender,wheat,All of the players will advance,none-none-none,none-none-none,8,1,3718,NA
A3J9CFTGD26F0P,English,all advances,grey,yellow,lavender,Player B made shots,none-half-half,none-half-half,11,4,3670,NA
A3J9CFTGD26F0P,English,all advances,purple,seafoam,midnight,Exactly one player hit all of his shots,none-none-all,none-none-all,10,7,3993,NA
A3J9CFTGD26F0P,English,all advances,lavender,grey,royalblue,Player B will be pleased,none-half-half,none-half-half,13,2,3398,NA
A3J9CFTGD26F0P,English,all advances,pink,lightblue,brown,Every player hit all of his shots,none-half-all,all-none-half,12,1,3935,NA
A3J9CFTGD26F0P,English,all advances,pink,lightblue,wheat,One player will advance,none-all-all,all-all-none,15,5,4719,NA
A3J9CFTGD26F0P,English,all advances,purple,darkorange,brown,At least one player will advance,none-none-none,none-none-none,14,1,2700,NA
A3J9CFTGD26F0P,English,all advances,purple,pink,royalblue,No player hit all of his shots,none-none-half,none-none-half,17,1,3769,NA
A3J9CFTGD26F0P,English,all advances,midnight,lightblue,lavender,Two players will advance,half-all-all,all-half-all,16,7,3191,NA
A3J9CFTGD26F0P,English,all advances,purple,darkorange,brown,Three players will advance,none-all-all,none-all-all,19,1,9037,NA
A3J9CFTGD26F0P,English,all advances,wheat,pink,grey,Player C will advance,none-none-none,none-none-none,18,1,4728,NA
A3J9CFTGD26F0P,English,all advances,lightorange,brown,royalblue,Player A was the star player of the round,most-none-all,most-none-all,-1,1,10218,yes
A3J9CFTGD26F0P,English,all advances,purple,wheat,brown,Player C messed up,all-all-none,all-all-none,-3,7,10856,yes
A3J9CFTGD26F0P,English,all advances,tan,brown,royalblue,Player B will advance to the next round,all-few-none,all-few-none,-2,2,8502,yes
A1EHENO19YXISR,Portuguese,any advances,grey,lavender,midnight,Player C made shots,half-all-all,all-half-all,24,7,5251,NA
A1EHENO19YXISR,Portuguese,any advances,seafoam,brown,lightblue,At least one player will advance,none-half-all,half-all-none,25,7,5040,NA
A1EHENO19YXISR,Portuguese,any advances,grey,purple,tan,Exactly one player hit all of his shots,none-none-half,none-none-half,26,1,5476,NA
A1EHENO19YXISR,Portuguese,any advances,yellow,grey,brown,Player A will advance,half-half-all,half-half-all,27,6,8132,NA
A1EHENO19YXISR,Portuguese,any advances,lavender,lightblue,lightorange,Player B will be pleased,none-all-all,none-all-all,20,7,4777,NA
A1EHENO19YXISR,Portuguese,any advances,lightorange,lavender,pink,No player hit some of his shots,half-half-half,half-half-half,21,1,8740,NA
A1EHENO19YXISR,Portuguese,any advances,yellow,pink,darkorange,Player C will advance,none-half-half,half-half-none,22,1,3619,NA
A1EHENO19YXISR,Portuguese,any advances,lightblue,lavender,midnight,Every player hit all of his shots,none-half-all,none-all-half,23,1,7017,NA
A1EHENO19YXISR,Portuguese,any advances,midnight,brown,lightblue,Player B made shots,none-none-half,none-none-half,28,1,4261,NA
A1EHENO19YXISR,Portuguese,any advances,wheat,purple,lightorange,Exactly one player hit some of his shots,half-half-all,half-all-half,1,1,10876,NA
A1EHENO19YXISR,Portuguese,any advances,pink,darkorange,brown,Every player hit some of his shots,none-none-none,none-none-none,0,1,22421,NA
A1EHENO19YXISR,Portuguese,any advances,yellow,midnight,tan,All the players will advance,half-half-half,half-half-half,3,7,4992,NA
A1EHENO19YXISR,Portuguese,any advances,midnight,lavender,darkorange,Player C will be disappointed,none-half-half,none-half-half,2,2,8209,NA
A1EHENO19YXISR,Portuguese,any advances,purple,lavender,royalblue,None of the players will advance,none-none-all,all-none-none,5,1,6635,NA
A1EHENO19YXISR,Portuguese,any advances,royalblue,tan,grey,Player A will be pleased,none-half-half,half-half-none,4,6,6702,NA
A1EHENO19YXISR,Portuguese,any advances,lightorange,seafoam,brown,All of the players will advance,half-half-all,all-half-half,7,6,9358,NA
A1EHENO19YXISR,Portuguese,any advances,seafoam,darkorange,yellow,No player hit none of his shots,half-all-all,all-half-all,6,1,13406,NA
A1EHENO19YXISR,Portuguese,any advances,brown,lightblue,lavender,Two players will advance,none-none-all,none-none-all,9,1,4476,NA
A1EHENO19YXISR,Portuguese,any advances,lavender,darkorange,purple,Player A made shots,none-none-half,none-half-none,8,1,8040,NA
A1EHENO19YXISR,Portuguese,any advances,purple,pink,yellow,Player C will be pleased,none-half-half,half-half-none,11,1,3643,NA
A1EHENO19YXISR,Portuguese,any advances,pink,seafoam,lavender,Player B will advance,none-half-all,half-none-all,10,1,5080,NA
A1EHENO19YXISR,Portuguese,any advances,grey,lightorange,wheat,One player will advance,none-half-half,half-none-half,13,2,7119,NA
A1EHENO19YXISR,Portuguese,any advances,purple,royalblue,lavender,Player B will be disappointed,none-half-all,none-all-half,12,1,4531,NA
A1EHENO19YXISR,Portuguese,any advances,grey,purple,seafoam,Exactly one player hit none of his shots,none-none-all,none-all-none,15,5,9032,NA
A1EHENO19YXISR,Portuguese,any advances,brown,seafoam,lightblue,Most of the players will advance,none-half-half,none-half-half,14,6,7378,NA
A1EHENO19YXISR,Portuguese,any advances,lavender,purple,brown,Player A will be disappointed,none-none-none,none-none-none,17,7,6726,NA
A1EHENO19YXISR,Portuguese,any advances,grey,lightorange,pink,Three players will advance,none-none-all,none-none-all,16,1,6645,NA
A1EHENO19YXISR,Portuguese,any advances,wheat,lavender,darkorange,No player hit all of his shots,half-all-all,all-all-half,19,1,6782,NA
A1EHENO19YXISR,Portuguese,any advances,royalblue,purple,darkorange,Every player hit none of his shots,none-none-all,all-none-none,18,1,6477,NA
A1EHENO19YXISR,Portuguese,any advances,midnight,royalblue,brown,Player A was the star player of the round,most-none-all,most-none-all,-1,2,28805,no
A1EHENO19YXISR,Portuguese,any advances,wheat,midnight,purple,Player C messed up,all-all-none,all-all-none,-3,7,19402,yes
A1EHENO19YXISR,Portuguese,any advances,yellow,wheat,darkorange,Player B will advance to the next round,all-few-none,all-few-none,-2,7,43249,no
A8RFIU0K3NSSD,English,all advances,royalblue,grey,wheat,Player C made shots,none-half-all,all-half-none,24,1,2614,NA
A8RFIU0K3NSSD,English,all advances,yellow,purple,lightorange,Player B made shots,none-none-half,none-none-half,25,1,2405,NA
A8RFIU0K3NSSD,English,all advances,royalblue,grey,purple,None of the players will advance,none-half-all,none-half-all,26,1,4624,NA
A8RFIU0K3NSSD,English,all advances,darkorange,seafoam,yellow,Exactly one player hit all of his shots,half-half-half,half-half-half,27,1,4205,NA
A8RFIU0K3NSSD,English,all advances,purple,tan,midnight,Exactly one player hit none of his shots,none-none-half,none-none-half,20,1,3399,NA
A8RFIU0K3NSSD,English,all advances,lavender,brown,seafoam,All of the players will advance,none-none-half,none-none-half,21,1,3255,NA
A8RFIU0K3NSSD,English,all advances,tan,yellow,darkorange,Player B will be disappointed,half-half-all,half-half-all,22,7,7968,NA
A8RFIU0K3NSSD,English,all advances,lightorange,royalblue,pink,Player B will be pleased,none-half-all,all-none-half,23,1,2647,NA
A8RFIU0K3NSSD,English,all advances,pink,brown,grey,Player A will advance,none-half-half,half-none-half,28,1,2551,NA
A8RFIU0K3NSSD,English,all advances,pink,tan,seafoam,No player hit none of his shots,none-half-all,half-none-all,1,1,5405,NA
A8RFIU0K3NSSD,English,all advances,lightorange,purple,grey,Player C will be disappointed,none-all-all,none-all-all,0,1,5739,NA
A8RFIU0K3NSSD,English,all advances,wheat,seafoam,tan,Player C will advance,none-half-all,all-none-half,3,1,3750,NA
A8RFIU0K3NSSD,English,all advances,pink,lightblue,seafoam,All the players will advance,none-half-half,none-half-half,2,1,4654,NA
A8RFIU0K3NSSD,English,all advances,yellow,tan,lightorange,Most of the players will advance,none-none-all,all-none-none,5,1,5127,NA
A8RFIU0K3NSSD,English,all advances,purple,wheat,seafoam,Every player hit all of his shots,none-half-all,half-all-none,4,1,4207,NA
A8RFIU0K3NSSD,English,all advances,lightorange,midnight,darkorange,Three players will advance,all-all-all,all-all-all,7,7,3374,NA
A8RFIU0K3NSSD,English,all advances,royalblue,tan,seafoam,No player hit all of his shots,half-half-half,half-half-half,6,2,5894,NA
A8RFIU0K3NSSD,English,all advances,lavender,lightorange,purple,No player hit some of his shots,none-half-half,half-half-none,9,2,5831,NA
A8RFIU0K3NSSD,English,all advances,tan,yellow,purple,Two players will advance,none-none-none,none-none-none,8,1,2970,NA
A8RFIU0K3NSSD,English,all advances,yellow,purple,darkorange,Player A will be pleased,none-none-half,none-half-none,11,1,2967,NA
A8RFIU0K3NSSD,English,all advances,brown,pink,tan,Player C will be pleased,half-half-half,half-half-half,10,2,9406,NA
A8RFIU0K3NSSD,English,all advances,seafoam,darkorange,tan,Every player hit some of his shots,none-half-half,half-none-half,13,1,4653,NA
A8RFIU0K3NSSD,English,all advances,midnight,wheat,royalblue,At least one player will advance,none-none-none,none-none-none,12,1,2680,NA
A8RFIU0K3NSSD,English,all advances,tan,seafoam,wheat,Player A will be disappointed,all-all-all,all-all-all,15,1,3398,NA
